type,time,one,two,three
4,430438009199415,0.02687728,0.010842538,2.2906772E-4
1,430433714423322,0.68225354,4.9917274,8.652147
1,430438009729415,0.18903299,5.2980084,8.348259
4,430429421096967,0.010384403,0.2093679,0.025884653
4,430433716412540,0.037261683,0.2405211,0.04359922
1,430429421626967,0.47886363,4.625326,8.91805
4,430438011718634,0.02687728,0.008399149,-0.001603474
1,430433716942540,0.663111,4.9725847,8.635398
1,430438012248634,0.1698904,5.309973,8.326724
4,430429423616186,0.009773556,0.184934,0.008170082
4,430433718931811,0.046424393,0.23929942,0.04359922
1,430429424146186,0.47168517,4.642076,8.939586
4,430438014237853,0.026266431,0.01267508,-9.926268E-4
1,430433719461811,0.62482584,4.9486566,8.613862
1,430438014767853,0.1698904,5.302794,8.33151
